TIPO_REG,U_DPTO,U_MPIO,UA_CLASE,COD_ENCUESTAS,U_VIVIENDA,F_NROHOG,FA1_NRO_FALL,FA2_SEXO_FALL,FA3_EDAD_FALL,FA4_CERT_DEFUN
3,13,001,1,145216,2,1,1,1,0,9
3,13,001,1,145391,1,1,1,1,63,1
3,13,001,1,145627,1,1,1,2,53,1
3,13,001,1,146484,3,2,1,2,0,9
3,13,001,1,146487,1,1,1,1,63,1
3,13,001,1,146619,1,1,1,1,85,1
3,13,001,1,146654,1,1,1,1,73,2
3,13,001,1,146670,1,1,1,2,86,1
3,13,001,1,146672,1,1,1,2,77,1
3,13,001,1,146679,1,1,1,2,63,1
